resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,unified_main_points,year,round,circuitId,driver_form,team_form,driver_experience,q_rel_gap,qual_pos,dob,driverRef,age_at_race,sprint_target,circuit_avg_pos,driver_encoded
26500,1131,822,15,77,0.9,16,16,16,0.0,70,\N,\N,48,19,1:10.449,220.653,11,0,2024,11,70,0.0,0.0,0.5775,0.19906798858318758,0.894736842105263,1989-08-28,bottas,0.6666666666666666,18.0,0.2719298245614035,102
26661,1139,822,15,77,0.8,17,17,17,0.0,55,\N,\N,53,19,1:40.575,197.333,11,0,2024,19,69,0.0,0.0,0.5975,0.264431405809817,0.894736842105263,1989-08-28,bottas,0.6666666666666666,20.0,0.45263157894736833,102
26697,1141,822,15,77,0.55,13,13,13,0.0,69,+1:03.588,7678018,67,14,1:22.877,187.173,1,0,2024,21,18,0.0,0.0,0.6025,0.5305088466365987,0.5263157894736843,1989-08-28,bottas,0.6666666666666666,16.0,0.48421052631578937,102
26735,1143,822,15,77,0.65,11,11,11,0.0,57,+50.243,5515566,53,13,1:25.533,228.080,1,0,2024,23,78,0.0,0.0,0.6075,0.18784708922211776,0.631578947368421,1989-08-28,bottas,0.6666666666666666,12.0,0.6842105263157894,102
25474,1077,825,210,20,0.4,9,9,9,2.0,63,+1:15.260,5603246,61,10,1:21.238,217.538,1,2,2022,4,21,0.096,0.06521739130434782,0.3025,0.38142292490118573,0.15789473684210525,1992-10-05,kevin_magnussen,0.45833333333333337,8.0,0.894736842105263,427
25613,1084,825,210,20,0.35000000000000003,8,8,8,4.0,70,\N,\N,61,14,1:09.938,222.265,11,4,2022,11,70,0.008,0.027173913043478264,0.32,0.32203397481667256,0.2631578947368421,1992-10-05,kevin_magnussen,0.45833333333333337,7.0,0.6390977443609023,427
25824,1095,825,210,20,0.4,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,0,2022,21,18,0.016,0.010869565217391306,0.34500000000000003,0.2580467803972923,0.0,1992-10-05,kevin_magnussen,0.45833333333333337,8.0,0.6105263157894736,427
25918,1101,825,210,20,0.8,13,13,13,0.0,51,+1:29.729,5652165,51,13,1:45.850,204.164,1,0,2023,4,73,0.008,0.03804347826086957,0.3575,0.4718602247473909,0.894736842105263,1992-10-05,kevin_magnussen,0.4999999999999999,11.0,0.6210526315789473,427
26023,1107,825,210,20,0.0,18,18,18,0.0,70,\N,\N,37,19,1:10.176,221.511,11,0,2023,9,70,0.008,0.005434782608695653,0.37,0.2921016531709956,0.9473684210526316,1992-10-05,kevin_magnussen,0.4999999999999999,14.0,0.6052631578947367,427
26080,1110,825,210,20,0.8,15,15,15,0.0,44,+1:41.754,5052204,27,14,1:50.993,227.171,1,0,2023,12,13,0.0,0.0,0.3775,0.32344416214459215,0.631578947368421,1992-10-05,kevin_magnussen,0.4999999999999999,14.0,0.6842105263157894,427
26179,1115,825,210,20,0.9,14,14,14,0.0,56,\N,\N,46,15,1:27.067,224.061,11,0,2023,17,78,0.008,0.005434782608695653,0.39,0.533602862625383,0.9473684210526316,1992-10-05,kevin_magnussen,0.4999999999999999,14.0,0.47368421052631576,427
26199,1116,825,210,20,0.0,14,14,14,0.0,55,\N,\N,41,16,1:41.506,195.523,11,0,2023,18,69,0.008,0.005434782608695653,0.3925,0.21476271286773171,0.6842105263157894,1992-10-05,kevin_magnussen,0.4999999999999999,18.0,0.6754385964912282,427
26243,1118,825,210,20,0.6000000000000001,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,0,2023,20,18,0.008,0.005434782608695653,0.3975,0.0828618341147547,0.6842105263157894,1992-10-05,kevin_magnussen,0.4999999999999999,16.0,0.6666666666666665,427
26380,1125,825,210,20,0.8500000000000001,16,16,16,0.0,56,+1:27.533,6140087,45,18,1:41.077,194.145,1,0,2024,5,17,0.008,0.02173913043478261,0.415,0.18174146599995106,0.8421052631578947,1992-10-05,kevin_magnussen,0.5416666666666666,10.0,0.5894736842105261,427
26403,1126,825,210,20,0.9,19,19,19,0.0,57,+1:24.683,5534559,33,12,1:31.774,212.295,1,0,2024,6,79,0.008,0.027173913043478264,0.4175,0.23593558362432748,0.9473684210526316,1992-10-05,kevin_magnussen,0.5416666666666666,18.0,0.631578947368421,427
26492,1131,825,210,20,0.6000000000000001,8,8,8,4.0,71,+1:00.355,5123153,45,12,1:10.125,221.672,1,4,2024,11,70,0.0,0.0,0.43,0.08351311164876878,0.5789473684210527,1992-10-05,kevin_magnussen,0.5416666666666666,9.0,0.6374269005847952,427
26655,1139,825,210,20,0.4,11,11,11,0.0,56,+1:19.782,5789421,56,10,1:38.210,202.085,1,0,2024,19,69,0.008,0.02173913043478261,0.4475,0.12384762044257253,0.42105263157894735,1992-10-05,kevin_magnussen,0.5416666666666666,7.0,0.6766917293233083,427
26733,1143,825,210,20,0.5,9,9,9,2.0,57,+32.177,5497500,55,11,1:24.259,231.528,1,2,2024,23,78,0.055999999999999994,0.09782608695652176,0.455,0.17798922448159848,0.47368421052631576,1992-10-05,kevin_magnussen,0.5416666666666666,10.0,0.6842105263157894,427
25165,1061,830,9,33,0.05,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,0,2021,10,9,0.8,0.9347826086956522,0.315,0.0,0.05263157894736842,1997-09-30,max_verstappen,0.20833333333333337,1.0,0.2857142857142857,521
25243,1065,830,9,33,0.05,\N,R,18,0.0,25,\N,\N,25,5,1:25.173,244.852,4,0,2021,14,14,0.616,0.48369565217391314,0.325,0.13589169497355727,0.10526315789473684,1997-09-30,max_verstappen,0.20833333333333337,2.0,0.46491228070175444,521
25327,1071,830,9,33,0.1,2,2,2,18.0,71,+10.496,5553347,47,3,1:12.486,214.005,1,18,2021,19,18,0.688,0.7771739130434784,0.3375,0.19290193068879213,0.05263157894736842,1997-09-30,max_verstappen,0.20833333333333337,2.0,0.15789473684210525,521
25466,1077,830,9,1,0.05,1,1,1,26.0,63,1:32:07.986,5527986,55,1,1:18.446,225.281,1,25,2022,4,21,0.544,0.5326086956521741,0.355,0.14088085827216262,0.0,1997-09-30,max_verstappen,0.2499999999999999,1.0,0.42105263157894735,521
25607,1084,830,9,1,0.05,2,2,2,19.0,71,+1.532,5065844,62,1,1:07.275,231.063,1,18,2022,11,70,0.768,0.9510869565217392,0.3725,0.1472446790872431,0.0,1997-09-30,max_verstappen,0.2499999999999999,1.0,0.2807017543859649,521
25811,1095,830,9,1,0.15000000000000002,6,6,6,8.0,71,+10.056,5924100,64,5,1:14.195,209.076,1,8,2022,21,18,0.848,1.0,0.3975,0.15793193281390883,0.05263157894736842,1997-09-30,max_verstappen,0.2499999999999999,4.0,0.14035087719298245,521
25907,1101,830,9,1,0.1,2,2,2,18.0,51,+2.137,5564573,51,2,1:44.232,207.333,1,18,2023,4,73,0.8079999999999999,0.9510869565217392,0.41000000000000003,0.028337974391253924,0.05263157894736842,1997-09-30,max_verstappen,0.29166666666666663,3.0,0.5175438596491229,521
26006,1107,830,9,1,0.05,1,1,1,26.0,71,1:25:33.607,5133607,71,1,1:07.012,231.970,1,25,2023,9,70,0.9440000000000001,0.9836956521739132,0.4225,0.0,0.0,1997-09-30,max_verstappen,0.29166666666666663,1.0,0.2578947368421053,521
26066,1110,830,9,1,0.30000000000000004,1,1,1,25.0,44,1:22:30.450,4950450,32,2,1:48.922,231.490,1,25,2023,12,13,1.0,0.9945652173913044,0.43,0.04043052026807402,0.0,1997-09-30,max_verstappen,0.29166666666666663,1.0,0.381578947368421,521
26166,1115,830,9,1,0.05,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1,25,2023,17,78,0.88,0.8804347826086957,0.4425,0.0,0.0,1997-09-30,max_verstappen,0.29166666666666663,2.0,0.05263157894736842,521
26186,1116,830,9,1,0.30000000000000004,1,1,1,25.0,56,1:35:21.362,5721362,40,9,1:40.028,198.412,1,25,2023,18,69,0.88,0.7880434782608696,0.445,0.05965630912992548,0.2631578947368421,1997-09-30,max_verstappen,0.29166666666666663,1.0,0.21052631578947367,521
26226,1118,830,9,1,0.05,1,1,1,25.0,71,1:56:48.894,7008894,68,2,1:13.422,211.277,1,25,2023,20,18,0.88,0.6902173913043479,0.45,0.03036158807258188,0.0,1997-09-30,max_verstappen,0.29166666666666663,1.0,0.15789473684210525,521
26365,1125,830,9,1,0.05,1,1,1,25.0,56,1:40:52.554,6052554,33,2,1:38.406,199.414,1,25,2024,5,17,0.8,0.9565217391304349,0.4675,0.0,0.0,1997-09-30,max_verstappen,0.33333333333333337,1.0,0.3368421052631579,521
26386,1126,830,9,1,0.05,2,2,2,18.0,57,+7.612,5457488,48,8,1:31.261,213.488,1,18,2024,6,79,0.8,0.9728260869565217,0.47000000000000003,0.0,0.0,1997-09-30,max_verstappen,0.33333333333333337,1.0,0.0,521
26489,1131,830,9,1,0.05,5,5,5,10.0,71,+37.253,5100051,68,2,1:07.719,229.548,1,10,2024,11,70,0.8079999999999999,0.657608695652174,0.4825,0.024883498572898448,0.0,1997-09-30,max_verstappen,0.33333333333333337,1.0,0.23444976076555019,521
26647,1139,830,9,1,0.1,3,3,3,15.0,56,+19.412,5729051,42,9,1:38.117,202.276,1,15,2024,19,69,0.528,0.4619565217391305,0.5025000000000001,0.0,0.05263157894736842,1997-09-30,max_verstappen,0.33333333333333337,1.0,0.18421052631578946,521
26685,1141,830,9,1,0.8500000000000001,1,1,1,26.0,69,2:06:54.430,7614430,67,1,1:20.472,192.767,1,25,2024,21,18,0.47200000000000003,0.3804347826086957,0.5075,0.0,0.5789473684210527,1997-09-30,max_verstappen,0.33333333333333337,4.0,0.1381578947368421,521
26725,1143,830,9,1,0.1,1,1,1,25.0,57,1:31:05.323,5465323,55,2,1:22.905,235.310,1,25,2024,23,78,0.608,0.45652173913043487,0.5125,0.0925543967304312,0.0,1997-09-30,max_verstappen,0.33333333333333337,8.0,0.02631578947368421,521
25151,1061,832,6,55,0.5,6,6,6,8.0,52,+43.454,7146738,51,7,1:31.223,232.480,1,8,2021,10,9,0.32,0.3369565217391305,0.315,0.150272233358608,0.42105263157894735,1994-09-01,sainz,0.33333333333333337,11.0,0.6240601503759398,701
25231,1065,832,6,55,0.30000000000000004,6,6,6,8.0,53,+10.535,4924900,53,8,1:25.559,243.747,1,8,2021,14,14,0.32,0.41304347826086957,0.325,0.15881651343454353,0.3157894736842105,1994-09-01,sainz,0.33333333333333337,7.0,0.5614035087719298,701
25331,1071,832,6,55,0.15000000000000002,6,6,6,8.0,71,+51.820,5594671,63,6,1:12.710,213.346,1,8,2021,19,18,0.32799999999999996,0.47282608695652173,0.3375,0.10130587970736903,0.2631578947368421,1994-09-01,sainz,0.33333333333333337,3.0,0.48421052631578937,701
25485,1077,832,6,55,0.2,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,0,2022,4,21,0.41600000000000004,0.6902173913043479,0.355,0.14370412196499152,0.47368421052631576,1994-09-01,sainz,0.3749999999999999,4.0,0.2631578947368421,701
25623,1084,832,6,55,0.15000000000000002,\N,R,18,0.0,56,\N,\N,55,4,1:08.649,226.438,131,0,2022,11,70,0.584,0.5815217391304348,0.3725,0.08195373593539397,0.10526315789473684,1994-09-01,sainz,0.3749999999999999,3.0,0.4502923976608187,701
25808,1095,832,6,55,0.35000000000000003,3,3,3,15.0,71,+4.051,5918095,65,3,1:13.953,209.760,1,15,2022,21,18,0.29600000000000004,0.6032608695652174,0.3975,0.4789689060676156,0.21052631578947367,1994-09-01,sainz,0.3749999999999999,2.0,0.4473684210526316,701
25910,1101,832,6,55,0.2,5,5,5,10.0,51,+45.491,5607927,48,6,1:45.175,205.474,1,10,2023,4,73,0.376,0.4510869565217392,0.41000000000000003,0.20385767624095846,0.15789473684210525,1994-09-01,sainz,0.41666666666666663,5.0,0.5526315789473684,701
26011,1107,832,6,55,0.15000000000000002,6,6,6,8.0,71,+31.377,5164984,50,6,1:08.880,225.679,1,8,2023,9,70,0.35200000000000004,0.4619565217391305,0.4225,0.0761855773767626,0.10526315789473684,1994-09-01,sainz,0.41666666666666663,3.0,0.4947368421052632,701
26084,1110,832,6,55,0.2,\N,R,19,0.0,23,\N,\N,9,19,1:53.138,222.864,130,0,2023,12,13,0.264,0.3858695652173913,0.43,0.07296298541401264,0.21052631578947367,1994-09-01,sainz,0.41666666666666663,4.0,0.6710526315789473,701
26185,1115,832,6,55,0.6000000000000001,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,95,0,2023,17,78,0.46399999999999997,0.5923913043478262,0.4425,0.20962034966303666,0.5789473684210527,1994-09-01,sainz,0.41666666666666663,6.0,0.3157894736842105,701
26188,1116,832,6,55,0.2,3,3,3,15.0,56,+15.134,5736496,51,10,1:40.034,198.400,1,15,2023,18,69,0.46399999999999997,0.5652173913043479,0.445,0.17148264545974656,0.15789473684210525,1994-09-01,sainz,0.41666666666666663,6.0,0.41353383458646614,701
26231,1118,832,6,55,0.35000000000000003,6,6,6,8.0,71,+50.188,7059082,59,9,1:14.406,208.483,1,8,2023,20,18,0.48,0.5923913043478262,0.45,0.08981969804805472,0.3684210526315789,1994-09-01,sainz,0.41666666666666663,8.0,0.39849624060150374,701
26369,1125,832,6,55,0.35000000000000003,5,5,5,10.0,56,+33.983,6086537,19,10,1:39.764,196.700,1,10,2024,5,17,0.504,0.7391304347826088,0.465,0.05353624579843519,0.3157894736842105,1994-09-01,sainz,0.45833333333333337,5.0,0.4947368421052632,701
26389,1126,832,6,55,0.15000000000000002,5,5,5,10.0,57,+16.407,5466283,55,4,1:30.928,214.270,1,10,2024,6,79,0.52,0.7608695652173914,0.4675,0.06291615563315399,0.10526315789473684,1994-09-01,sainz,0.45833333333333337,5.0,0.15789473684210525,701
26487,1131,832,6,55,0.2,3,3,3,15.0,71,+4.533,5067331,56,6,1:09.282,224.369,1,15,2024,11,70,0.344,0.5869565217391305,0.48,0.0,0.15789473684210525,1994-09-01,sainz,0.45833333333333337,5.0,0.47368421052631576,701
26646,1139,832,6,55,0.15000000000000002,2,2,2,18.0,56,+8.562,5718201,42,5,1:37.763,203.009,1,18,2024,19,69,0.28800000000000003,0.6467391304347827,0.5,0.12193491587975289,0.10526315789473684,1994-09-01,sainz,0.45833333333333337,2.0,0.375,701
26700,1141,832,6,55,0.0,\N,R,16,0.0,38,\N,\N,19,17,1:24.201,184.230,3,0,2024,21,18,0.488,0.8369565217391305,0.505,0.44757757264793097,0.6842105263157894,1994-09-01,sainz,0.45833333333333337,5.0,0.381578947368421,701
26730,1143,832,6,55,0.35000000000000003,6,6,6,8.0,57,+17.476,5482799,52,6,1:23.465,233.731,1,8,2024,23,78,0.512,0.7391304347826088,0.51,0.056408892681860445,0.3157894736842105,1994-09-01,sainz,0.45833333333333337,4.0,0.6578947368421053,701
25154,1061,839,214,31,0.45,9,9,9,2.0,52,+1:16.162,7179446,48,14,1:32.210,229.992,1,2,2021,10,9,0.016,0.0923913043478261,0.185,0.17027433950531692,0.631578947368421,1996-09-17,ocon,0.2499999999999999,10.0,0.3289473684210526,585
25235,1065,839,214,31,0.6000000000000001,10,10,10,1.0,53,+20.868,4935233,53,9,1:25.566,243.727,1,1,2021,14,14,0.28,0.3369565217391305,0.195,0.2643259188814925,0.6842105263157894,1996-09-17,ocon,0.2499999999999999,13.0,0.4473684210526316,585
25333,1071,839,214,31,0.4,8,8,8,4.0,70,\N,\N,48,16,1:14.430,208.415,11,4,2021,19,18,0.016,0.08695652173913045,0.2075,0.2255916873994767,0.5263157894736843,1996-09-17,ocon,0.2499999999999999,9.0,0.736842105263158,585
25479,1077,839,214,31,0.8,14,14,14,0.0,62,\N,\N,37,18,1:21.887,215.814,11,0,2022,4,21,0.272,0.2173913043478261,0.225,1.0,0.9473684210526316,1996-09-17,ocon,0.29166666666666663,16.0,0.6842105263157894,585
25610,1084,839,214,31,0.30000000000000004,5,5,5,10.0,71,+1:08.436,5132748,62,10,1:09.559,223.476,1,10,2022,11,70,0.12,0.22282608695652173,0.2425,0.3567197883660924,0.21052631578947367,1996-09-17,ocon,0.29166666666666663,6.0,0.5964912280701755,585
25813,1095,839,214,31,0.8,8,8,8,4.0,71,+18.690,5932734,65,9,1:15.093,206.575,1,4,2022,21,18,0.128,0.15217391304347827,0.2675,0.4737957984417265,0.2631578947368421,1996-09-17,ocon,0.29166666666666663,17.0,0.644736842105263,585
25920,1101,839,214,31,0.0,15,15,15,0.0,51,+1:37.794,5660230,49,14,1:45.908,204.052,1,0,2023,4,73,0.11199999999999999,0.15217391304347827,0.28,0.29721921977803534,0.5789473684210527,1996-09-17,ocon,0.33333333333333337,18.0,0.6710526315789473,585
26019,1107,839,214,31,0.6000000000000001,14,14,14,0.0,70,\N,\N,50,15,1:09.797,222.714,11,0,2023,9,70,0.2,0.19565217391304351,0.2925,0.20942492794598866,0.5789473684210527,1996-09-17,ocon,0.33333333333333337,7.0,0.5413533834586466,585
26073,1110,839,214,31,0.7000000000000001,8,8,8,4.0,44,+1:14.719,5025169,27,8,1:50.439,228.310,1,4,2023,12,13,0.064,0.05434782608695653,0.3,0.2508572745935383,0.736842105263158,1996-09-17,ocon,0.33333333333333337,9.0,0.3859649122807018,585
26172,1115,839,214,31,0.4,7,7,7,6.0,57,+1:02.390,5321558,42,11,1:26.450,225.661,1,6,2023,17,78,0.055999999999999994,0.16847826086956524,0.3125,0.18423561318698853,0.3684210526315789,1996-09-17,ocon,0.33333333333333337,17.0,0.21052631578947367,585
26203,1116,839,214,31,0.4,\N,R,18,0.0,6,\N,\N,2,20,1:44.789,189.397,130,0,2023,18,69,0.07200000000000001,0.17934782608695654,0.315,0.24330416272597055,0.3684210526315789,1996-09-17,ocon,0.33333333333333337,11.0,0.7157894736842105,585
26235,1118,839,214,31,0.7000000000000001,10,10,10,1.0,70,\N,\N,53,6,1:14.206,209.045,11,1,2023,20,18,0.07200000000000001,0.14130434782608697,0.32,0.1337807474448139,0.5789473684210527,1996-09-17,ocon,0.33333333333333337,14.0,0.5894736842105261,585
26375,1125,839,214,31,0.65,11,11,11,0.0,56,+1:02.812,6115366,33,15,1:40.937,194.414,1,0,2024,5,17,0.0,0.0,0.3375,0.14417217070280353,0.631578947368421,1996-09-17,ocon,0.3749999999999999,13.0,0.49999999999999994,585
26394,1126,839,214,31,0.65,10,10,10,1.0,57,+39.746,5489622,51,16,1:32.037,211.688,1,1,2024,6,79,0.0,0.0,0.34,0.13192097148887127,0.631578947368421,1996-09-17,ocon,0.3749999999999999,15.0,0.3947368421052631,585
26496,1131,839,214,31,0.5,12,12,12,0.0,71,+1:08.325,5131123,45,10,1:09.649,223.187,1,0,2024,11,70,0.024,0.04347826086956522,0.3525,0.10601052131741669,0.47368421052631576,1996-09-17,ocon,0.3749999999999999,11.0,0.5592105263157894,585
26662,1139,839,214,31,0.6000000000000001,18,18,18,0.0,55,\N,\N,53,1,1:37.330,203.912,11,0,2024,19,69,0.016,0.02173913043478261,0.3725,0.22474278613130924,0.631578947368421,1996-09-17,ocon,0.3749999999999999,15.0,0.7456140350877192,585
26686,1141,839,214,31,0.2,2,2,2,18.0,69,+19.477,7633907,64,7,1:21.771,189.705,1,18,2024,21,18,0.0,0.005434782608695653,0.3775,0.1630981721777132,0.15789473684210525,1996-09-17,ocon,0.3749999999999999,13.0,0.5701754385964912,585
26744,1143,839,214,31,1.0,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,0,2024,23,78,0.14400000000000002,0.1847826086956522,0.3825,0.4033509656329147,1.0,1996-09-17,ocon,0.3749999999999999,14.0,0.2631578947368421,585
25153,1061,840,117,18,0.7000000000000001,8,8,8,4.0,52,+1:14.289,7177573,48,12,1:31.992,230.537,1,4,2021,10,9,0.07200000000000001,0.21195652173913046,0.2125,0.32464956899658315,0.736842105263158,1998-10-29,stroll,0.16666666666666663,14.0,0.5368421052631578,758
25232,1065,840,117,18,0.45,7,7,7,6.0,53,+15.804,4930169,52,13,1:25.853,242.912,1,6,2021,14,14,0.032,0.07608695652173914,0.2225,0.24084869515638604,0.5789473684210527,1998-10-29,stroll,0.16666666666666663,10.0,0.35526315789473684,758
25345,1071,840,117,18,0.7000000000000001,\N,R,20,0.0,47,\N,\N,25,20,1:15.344,205.887,130,0,2021,19,18,0.064,0.08152173913043478,0.235,0.30100469050432327,0.7894736842105263,1998-10-29,stroll,0.16666666666666663,14.0,0.8771929824561404,758
25475,1077,840,117,18,0.75,10,10,10,1.0,62,\N,\N,46,16,1:21.750,216.176,11,1,2022,4,21,0.0,0.0,0.2525,0.43647656691134945,0.736842105263158,1998-10-29,stroll,0.20833333333333337,15.0,0.49999999999999994,758
25618,1084,840,117,18,0.6000000000000001,13,13,13,0.0,70,\N,\N,64,17,1:10.048,221.916,11,0,2022,11,70,0.008,0.06521739130434782,0.27,0.48560138969187794,0.8421052631578947,1998-10-29,stroll,0.20833333333333337,13.0,0.5789473684210527,758
25815,1095,840,117,18,0.75,10,10,10,1.0,71,+23.552,5937596,50,8,1:14.831,207.299,1,1,2022,21,18,0.064,0.13043478260869565,0.295,0.39315617956757265,0.736842105263158,1998-10-29,stroll,0.20833333333333337,16.0,0.9078947368421053,758
25912,1101,840,117,18,0.45,7,7,7,6.0,51,+51.617,5614053,45,9,1:45.627,204.595,1,6,2023,4,73,0.2,0.3858695652173913,0.3075,0.27569114620948587,0.42105263157894735,1998-10-29,stroll,0.2499999999999999,8.0,0.5263157894736843,758
26014,1107,840,117,18,0.30000000000000004,9,9,9,2.0,71,+59.043,5192650,57,3,1:08.463,227.054,1,2,2023,9,70,0.128,0.4619565217391305,0.32,0.20293378009774432,0.2631578947368421,1998-10-29,stroll,0.2499999999999999,4.0,0.5855263157894737,758
26074,1110,840,117,18,0.5,9,9,9,2.0,44,+1:19.340,5029790,26,16,1:51.297,226.550,1,2,2023,12,13,0.10400000000000001,0.2989130434782609,0.3275,0.2563106936064413,0.47368421052631576,1998-10-29,stroll,0.2499999999999999,11.0,0.5964912280701755,758
26176,1115,840,117,18,0.8,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,0,2023,17,78,0.016,0.19565217391304351,0.34,0.35015234438095266,0.8421052631578947,1998-10-29,stroll,0.2499999999999999,13.0,0.2631578947368421,758
26192,1116,840,117,18,0.0,7,7,7,6.0,56,+48.696,5770058,48,6,1:39.908,198.650,1,6,2023,18,69,0.0,0.1739130434782609,0.3425,0.350451572849523,0.9473684210526316,1998-10-29,stroll,0.2499999999999999,20.0,0.663157894736842,758
26230,1118,840,117,18,0.15000000000000002,5,5,5,10.0,71,+40.845,7049739,67,4,1:14.007,209.607,1,10,2023,20,18,0.048,0.09782608695652176,0.3475,0.06673224045119558,0.10526315789473684,1998-10-29,stroll,0.2499999999999999,12.0,0.8210526315789475,758
26379,1125,840,117,18,0.55,15,15,15,0.0,56,+1:22.786,6135340,37,8,1:39.444,197.333,1,0,2024,5,17,0.08,0.2173913043478261,0.365,0.13900639259944578,0.5263157894736843,1998-10-29,stroll,0.29166666666666663,14.0,0.7543859649122806,758
26401,1126,840,117,18,0.55,17,17,17,0.0,57,+55.173,5505049,57,9,1:31.588,212.726,1,0,2024,6,79,0.07200000000000001,0.21195652173913046,0.3675,0.12380275785878687,0.5263157894736843,1998-10-29,stroll,0.29166666666666663,19.0,0.5263157894736843,758
26497,1131,840,117,18,0.8500000000000001,13,13,13,0.0,70,\N,\N,54,13,1:10.143,221.615,11,0,2024,11,70,0.064,0.09782608695652176,0.38,0.18952363296618546,0.8421052631578947,1998-10-29,stroll,0.29166666666666663,10.0,0.567251461988304,758
26659,1139,840,117,18,0.65,15,15,15,0.0,55,\N,\N,54,16,1:39.214,200.040,11,0,2024,19,69,0.0,0.0923913043478261,0.4,0.2359799254378747,0.6842105263157894,1998-10-29,stroll,0.29166666666666663,13.0,0.6052631578947367,758
26703,1141,840,117,18,0.5,\N,W,19,0.0,0,\N,\N,\N,0,\N,\N,54,0,2024,21,18,0.0,0.06521739130434782,0.405,0.5171895814202369,0.47368421052631576,1998-10-29,stroll,0.29166666666666663,19.0,0.7192982456140351,758
26742,1143,840,117,18,0.75,\N,R,18,0.0,8,\N,\N,6,18,1:30.935,214.531,130,0,2024,23,78,0.0,0.02173913043478261,0.41000000000000003,0.2108487736166628,0.736842105263158,1998-10-29,stroll,0.29166666666666663,13.0,0.3947368421052631,758
25158,1061,841,51,99,0.75,13,13,13,0.0,51,\N,\N,49,15,1:32.346,229.653,11,0,2021,10,9,0.008,0.010869565217391306,0.1175,0.2164330459977221,0.6842105263157894,1993-12-14,giovinazzi,0.3749999999999999,15.0,0.807017543859649,311
25238,1065,841,51,99,0.35000000000000003,13,13,13,0.0,53,+27.216,4941581,50,10,1:25.718,243.295,1,0,2021,14,14,0.0,0.005434782608695653,0.1275,0.1806365213672895,0.47368421052631576,1993-12-14,giovinazzi,0.3749999999999999,8.0,0.6052631578947367,311
25339,1071,841,51,99,0.65,14,14,14,0.0,70,\N,\N,44,14,1:14.227,208.985,11,0,2021,19,18,0.0,0.04347826086956522,0.13999999999999999,0.19710952313670205,0.736842105263158,1993-12-14,giovinazzi,0.3749999999999999,13.0,0.21052631578947367,311
25156,1061,842,213,10,0.55,11,11,11,0.0,52,+1:25.327,7188611,52,3,1:30.266,234.945,1,0,2021,10,9,0.24800000000000003,0.20652173913043478,0.1775,0.2177152322891778,0.5789473684210527,1996-02-07,gasly,0.2499999999999999,12.0,0.40789473684210525,292
25244,1065,842,213,10,0.0,\N,R,19,0.0,3,\N,\N,2,19,1:29.005,234.310,22,0,2021,14,14,0.256,0.22282608695652173,0.1875,0.24775376095788793,0.2631578947368421,1996-02-07,gasly,0.2499999999999999,20.0,0.4035087719298245,292
25332,1071,842,213,10,0.35000000000000003,7,7,7,6.0,70,\N,\N,53,8,1:13.227,211.839,11,6,2021,19,18,0.16,0.11956521739130437,0.2,0.19872782792435967,0.21052631578947367,1996-02-07,gasly,0.2499999999999999,8.0,0.42105263157894735,292
25477,1077,842,213,10,0.8500000000000001,12,12,12,0.0,62,\N,\N,34,15,1:21.713,216.274,11,0,2022,4,21,0.192,0.2173913043478261,0.2175,0.546583850931677,0.8421052631578947,1996-02-07,gasly,0.29166666666666663,17.0,0.6578947368421053,292
25620,1084,842,213,10,0.7000000000000001,15,15,15,0.0,70,\N,\N,61,18,1:10.104,221.739,11,0,2022,11,70,0.08,0.05978260869565218,0.235,0.39786668483158066,0.47368421052631576,1996-02-07,gasly,0.29166666666666663,15.0,0.5526315789473684,292
25819,1095,842,213,10,0.5,14,14,14,0.0,71,+31.867,5945911,64,12,1:15.327,205.934,1,0,2022,21,18,0.04,0.03260869565217391,0.26,0.3849400674558664,0.5789473684210527,1996-02-07,gasly,0.29166666666666663,10.0,0.3947368421052631,292
25919,1101,842,214,10,0.8500000000000001,14,14,14,0.0,51,+1:31.332,5653768,47,8,1:45.540,204.764,1,0,2023,4,73,0.032,0.15217391304347827,0.2725,0.7873124047926671,0.9473684210526316,1996-02-07,gasly,0.33333333333333337,13.0,0.43421052631578944,292
26015,1107,842,214,10,0.45,10,10,10,1.0,71,+1:07.667,5201274,48,7,1:09.046,225.136,1,1,2023,9,70,0.08800000000000001,0.19565217391304351,0.285,0.13631410481313128,0.42105263157894735,1996-02-07,gasly,0.33333333333333337,15.0,0.5789473684210527,292
26076,1110,842,214,10,0.6000000000000001,11,11,11,0.0,44,+1:23.084,5033534,25,12,1:50.911,227.339,1,0,2023,12,13,0.016,0.05434782608695653,0.2925,0.22772725602157037,0.5789473684210527,1996-02-07,gasly,0.33333333333333337,3.0,0.3789473684210526,292
